169613	白皙
169620	透白
169623	白皙
169625	暗沉
169627	黝黑
169666	暗沉
169711	暗沉
169713	自然
169717	小麦
169718	小麦
169719	小麦
169724	暗沉
169726	暗沉
169727	透白
169736	透白
169742	自然
169745	透白
169746	暗沉
169749	暗沉
169769	透白
169771	透白
169778	暗沉
169784	暗沉
169799	小麦
169800	白皙
169805	小麦
169807	自然
169857	暗沉
169861	暗沉
169879	暗沉
169894	暗沉
169895	黝黑
169909	暗沉
169924	透白
169929	小麦
169961	透白
169969	黝黑
169971	小麦
169979	小麦
169985	自然
169986	暗沉
169990	小麦
169995	自然
169996	透白
170001	白皙
170005	透白
170052	小麦
170066	白皙
170067	透白
170068	小麦
170070	透白
170076	透白
170079	透白
170082	透白
170087	黝黑
170091	暗沉
170092	透白
170093	透白
170094	透白
170097	透白
170099	透白
170112	透白
170149	自然
170161	白皙
170172	小麦
170180	小麦
170187	透白
170207	自然
170212	透白
170216	黝黑
170222	透白
170232	透白
170235	透白
170243	黝黑
170245	小麦
170246	黝黑
170258	透白
170274	自然
170276	暗沉
170278	暗沉
170279	小麦
170280	自然
170283	小麦
170285	自然
170291	自然
170295	暗沉
170297	小麦
170298	暗沉
170303	小麦
170319	暗沉
170320	暗沉
170333	黝黑
170336	黝黑
170338	暗沉
170339	透白
170340	暗沉
170344	暗沉
170371	小麦
170418	暗沉
170430	小麦
170457	透白
170484	透白
170485	白皙
170487	白皙
170489	透白
170491	透白
170492	透白
170496	自然
170503	透白
170504	小麦
170511	透白
170545	白皙
170568	透白
170586	透白
170618	透白
170629	暗沉
170647	黝黑
170682	透白
170693	透白
170695	透白
170697	透白
170699	透白
170704	透白
170707	透白
170708	白皙
170709	透白
170712	透白
170718	透白
170725	透白
170727	透白
170747	透白
170751	透白
170787	暗沉
170795	黝黑
170798	暗沉
170799	黝黑
170831	透白
170832	透白
170838	透白
170851	暗沉
170852	透白
170861	白皙
170869	透白
170874	透白
170893	自然
170899	小麦
170904	透白
170906	透白
170908	黝黑
170909	透白
170910	透白
170914	自然
170953	暗沉
170968	黝黑
170970	暗沉
170974	透白
170996	暗沉
170999	自然
171044	暗沉
171052	小麦
171072	自然
171084	自然
171092	暗沉
171097	自然
171104	白皙
171109	小麦
171148	暗沉
171162	自然
171169	暗沉
171176	暗沉
171179	暗沉
171181	自然
171187	透白
171188	黝黑
171189	透白
171192	黝黑
171193	自然
171196	透白
171197	自然
171207	暗沉
171232	透白
171240	透白
171244	暗沉
171247	透白
171251	小麦
171256	透白
171259	黝黑
171266	透白
171268	小麦
171272	透白
171285	透白
171288	透白
171292	小麦
171295	白皙
171298	小麦
171300	白皙
171305	白皙
171336	暗沉
171349	透白
171351	暗沉
171353	暗沉
171359	透白
171362	小麦
171363	暗沉
171364	暗沉
171367	暗沉
171371	暗沉
171376	透白
171380	暗沉
171381	透白
171383	白皙
171387	透白
171388	暗沉
171392	白皙
171394	暗沉
171395	透白
171401	暗沉
171409	暗沉
171413	自然
171416	黝黑
171429	暗沉
171443	透白
171444	透白
171475	透白
171476	暗沉
171479	暗沉
171485	暗沉
171505	暗沉
171508	黝黑
171510	黝黑
171511	黝黑
171522	透白
171529	黝黑
171549	黝黑
171579	透白
171637	暗沉
171642	小麦
171738	黝黑
171747	透白
171750	透白
171775	透白
171776	小麦
171778	透白
171780	透白
171800	暗沉
171801	暗沉
171802	暗沉
171803	暗沉
171804	暗沉
171807	黝黑
171823	透白
171827	黝黑
171828	黝黑
171838	暗沉
171852	透白
171856	白皙
171857	小麦
171858	白皙
171867	暗沉
171900	小麦
171902	小麦
171906	透白
171921	暗沉
171922	暗沉
171925	透白
171937	透白
171958	自然
171963	白皙
171964	暗沉
171973	暗沉
171976	透白
171987	暗沉
171991	透白
171993	小麦
171994	黝黑
171999	黝黑
172002	黝黑
172019	暗沉
172026	自然
172027	白皙
172033	透白
172036	透白
172041	暗沉
172047	暗沉
172053	暗沉
172054	自然
172057	自然
172108	暗沉
172120	自然
172121	暗沉
172131	白皙
172152	透白
172154	透白
172175	小麦
172185	小麦
172194	黝黑
172197	小麦
172205	自然
172207	暗沉
172209	小麦
172229	自然
172243	透白
172245	透白
172257	透白
172262	小麦
172265	自然
172266	黝黑
172295	透白
172299	小麦
172300	透白
172302	自然
172322	透白
172326	透白
172361	透白
172369	暗沉
172381	透白
172383	透白
172384	暗沉
172392	自然
172424	透白
172431	黝黑
172447	暗沉
172459	暗沉
172494	黝黑
172578	暗沉
172588	自然
172594	自然
172613	小麦
172624	小麦
172628	暗沉
172635	透白
172648	透白
172661	暗沉
172665	白皙
172667	小麦
172670	小麦
172672	透白
172676	暗沉
172682	黝黑
172685	黝黑
172700	暗沉
172716	自然
172726	透白
172729	透白
172731	透白
172733	透白
172737	透白
172739	透白
172777	透白
172781	小麦
172782	透白
172783	小麦
172785	小麦
172821	暗沉
172822	暗沉
172828	透白
172835	自然
172850	黝黑
172852	黝黑
172875	透白
172889	透白
172912	透白
172924	自然
172926	透白
172937	暗沉
172961	透白
172966	暗沉
173013	小麦
173024	小麦
173028	暗沉
173064	暗沉
173065	暗沉
173091	透白
173092	暗沉
173095	暗沉
173099	透白
173102	暗沉
173124	白皙
173136	白皙
173145	暗沉
173155	透白
173159	透白
173205	小麦
173222	透白
173229	小麦
173234	自然
173236	自然
173245	自然
173253	黝黑
173257	小麦
173260	小麦
173262	透白
173263	白皙
173266	自然
173267	暗沉
173269	小麦
173271	小麦
173273	小麦
173274	透白
173278	小麦
173280	透白
173283	透白
173287	自然
173315	透白
173319	透白
173331	透白
173332	暗沉
173350	透白
173372	透白
173376	透白
173379	透白
173382	透白
173383	自然
173387	自然
173400	透白
173407	透白
173417	小麦
173420	小麦
173426	暗沉
173428	透白
173430	透白
173436	透白
173453	白皙
173461	透白
173469	自然
173477	透白
173573	透白
173578	透白
173587	自然
173590	小麦
173591	暗沉
173595	暗沉
173602	暗沉
173620	透白
173638	黝黑
173640	暗沉
173643	暗沉
173644	透白
173655	透白
173674	暗沉
173678	暗沉
173680	黝黑
173720	暗沉
173728	透白
173731	透白
173733	透白
173738	透白
173757	暗沉
173759	黝黑
173785	自然
173787	白皙
173788	自然
173789	自然
173795	透白
173807	黝黑
173809	黝黑
173812	透白
173833	黝黑
173837	暗沉
173839	暗沉
173843	暗沉
173847	暗沉
173850	黝黑
173851	暗沉
173852	透白
173926	透白
173937	白皙
173940	透白
173945	白皙
173946	透白
173950	透白
173954	透白
173960	暗沉
173961	透白
173965	黝黑
173968	透白
173998	透白
173999	透白
174017	自然
174018	透白
174023	透白
174024	透白
174140	透白
174144	自然
174160	透白
174179	暗沉
174187	透白
174195	白皙
174223	透白
174226	透白
174235	自然
174239	暗沉
174245	暗沉
174248	暗沉
174277	透白
174280	透白
174295	黝黑
174300	黝黑
174319	透白
174323	暗沉
174341	白皙
174349	透白
174350	透白
174353	透白
174368	透白
174402	透白
174418	暗沉
174437	透白
174442	透白
174446	透白
174463	小麦
174471	小麦
174489	暗沉
174495	小麦
174506	暗沉
174527	小麦
174529	暗沉
174535	暗沉
174555	黝黑
174556	透白
174560	黝黑
174564	透白
174566	白皙
174567	透白
174577	透白
174586	暗沉
174593	透白
174615	白皙
174625	小麦
174628	透白
174629	透白
174630	小麦
174640	暗沉
174641	小麦
174647	自然
174659	透白
174672	暗沉
174696	暗沉
174697	暗沉
174704	黝黑
174705	小麦
174708	暗沉
174723	透白
174724	透白
174726	透白
174730	透白
174734	暗沉
174756	透白
174758	黝黑
174837	透白
174842	黝黑
174846	透白
174849	黝黑
174852	黝黑
174855	透白
174859	透白
174882	透白
174888	黝黑
174907	透白
174908	透白
174923	透白
174931	暗沉
174932	暗沉
174970	白皙
174972	透白
174988	小麦
174989	暗沉
174992	透白
174994	暗沉
174995	自然
175019	透白
175021	白皙
175053	黝黑
175060	暗沉
175069	自然
175083	小麦
175086	暗沉
175087	暗沉
175089	自然
175093	小麦
175095	小麦
175101	透白
175102	透白
175125	透白
175153	小麦
175161	透白
175201	暗沉
175202	暗沉
175205	暗沉
175206	自然
175209	暗沉
175211	暗沉
175212	暗沉
175213	暗沉
175215	透白
175235	透白
175237	黝黑
175241	白皙
175246	白皙
175249	透白
175296	小麦
175298	暗沉
175303	小麦
175307	暗沉
175320	暗沉
175399	暗沉
175401	暗沉
175422	自然
175456	透白
175458	黝黑
175460	黝黑
